"","state","contest_date","name","date","market_close","market_volume","poll_estimate","poll_trend_adjusted","date_dropped"
"10493","Iowa",2020-02-03,"Amy Klobuchar",2020-01-23,0.02,15825,0.08413738,0.0847,2020-03-02
"10494","Iowa",2020-02-03,"Andrew Yang",2020-01-23,0.01,6579,0.03390551,0.0356,2020-02-11
"10495","Iowa",2020-02-03,"Pete Buttigieg",2020-01-23,0.15,8857,0.1654253,0.1637,2020-03-01
"10496","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-23,0.01,212,0.01582445,0.0153,2020-03-19
"10497","Iowa",2020-02-03,"Michael Bloomberg",2020-01-23,0.01,1095,0.005399151,0.0182,2020-03-04
"10498","Iowa",2020-02-03,"Deval Patrick",2020-01-23,0.01,0,0,0,2020-02-12
"10499","Iowa",2020-02-03,"Joe Biden",2020-01-24,0.35,20926,0.2148364,0.2139,NA
"10500","Iowa",2020-02-03,"Bernie Sanders",2020-01-24,0.47,32003,0.1742121,0.1809,2020-04-08
"10501","Iowa",2020-02-03,"Elizabeth Warren",2020-01-24,0.11,18334,0.1632296,0.1624,2020-03-05
"10502","Iowa",2020-02-03,"Amy Klobuchar",2020-01-24,0.03,7934,0.08413421,0.0846,2020-03-02
"10503","Iowa",2020-02-03,"Andrew Yang",2020-01-24,0.02,9572,0.0338902,0.0351,2020-02-11
"10504","Iowa",2020-02-03,"Pete Buttigieg",2020-01-24,0.14,14970,0.1653888,0.1638,2020-03-01
"10505","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-24,0.01,4100,0.01581363,0.0149,2020-03-19
"10506","Iowa",2020-02-03,"Michael Bloomberg",2020-01-24,0.01,1,0.005423576,0.0181,2020-03-04
"10507","Iowa",2020-02-03,"Deval Patrick",2020-01-24,0.01,0,0,0,2020-02-12
"10508","Iowa",2020-02-03,"Joe Biden",2020-01-25,0.31,36221,0.2014171,0.2006,NA
"10509","Iowa",2020-02-03,"Bernie Sanders",2020-01-25,0.58,66916,0.1994316,0.2021,2020-04-08
"10510","Iowa",2020-02-03,"Elizabeth Warren",2020-01-25,0.09,59970,0.1565404,0.1591,2020-03-05
"10511","Iowa",2020-02-03,"Amy Klobuchar",2020-01-25,0.01,43721,0.08453341,0.0852,2020-03-02
"10512","Iowa",2020-02-03,"Andrew Yang",2020-01-25,0.01,23018,0.03448636,0.0352,2020-02-11
"10513","Iowa",2020-02-03,"Pete Buttigieg",2020-01-25,0.12,34440,0.1782436,0.1762,2020-03-01
"10514","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-25,0.01,0,0.01322118,0.0126,2020-03-19
"10515","Iowa",2020-02-03,"Michael Bloomberg",2020-01-25,0.01,0,0.007115691,0.015,2020-03-04
"10516","Iowa",2020-02-03,"Deval Patrick",2020-01-25,0.01,0,0,0,2020-02-12
"10517","Iowa",2020-02-03,"Joe Biden",2020-01-26,0.27,28817,0.2222523,0.2222,NA
"10518","Iowa",2020-02-03,"Bernie Sanders",2020-01-26,0.61,50893,0.223607,0.2242,2020-04-08
"10519","Iowa",2020-02-03,"Elizabeth Warren",2020-01-26,0.08,31502,0.1402398,0.1409,2020-03-05
"10520","Iowa",2020-02-03,"Amy Klobuchar",2020-01-26,0.03,45708,0.08610623,0.0865,2020-03-02
"10521","Iowa",2020-02-03,"Andrew Yang",2020-01-26,0.01,52691,0.02993571,0.0303,2020-02-11
"10522","Iowa",2020-02-03,"Pete Buttigieg",2020-01-26,0.12,32711,0.1727833,0.1709,2020-03-01
"10523","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-26,0.01,0,0.01291162,0.0125,2020-03-19
"10524","Iowa",2020-02-03,"Michael Bloomberg",2020-01-26,0.01,0,0.007201105,0.0155,2020-03-04
"10525","Iowa",2020-02-03,"Deval Patrick",2020-01-26,0.01,0,0.000440325,7e-04,2020-02-12
"10526","Iowa",2020-02-03,"Joe Biden",2020-01-27,0.27,22753,0.223305,0.2231,NA
"10527","Iowa",2020-02-03,"Bernie Sanders",2020-01-27,0.63,38739,0.2231121,0.2239,2020-04-08
"10528","Iowa",2020-02-03,"Elizabeth Warren",2020-01-27,0.07,24369,0.140228,0.1408,2020-03-05
"10529","Iowa",2020-02-03,"Amy Klobuchar",2020-01-27,0.02,17050,0.08550368,0.0859,2020-03-02
"10530","Iowa",2020-02-03,"Andrew Yang",2020-01-27,0.01,11826,0.02989979,0.0302,2020-02-11
"10531","Iowa",2020-02-03,"Pete Buttigieg",2020-01-27,0.11,20610,0.1721735,0.1704,2020-03-01
"10532","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-27,0.01,0,0.01266144,0.0122,2020-03-19
"10533","Iowa",2020-02-03,"Michael Bloomberg",2020-01-27,0.01,0,0.007430575,0.0165,2020-03-04
"10534","Iowa",2020-02-03,"Deval Patrick",2020-01-27,0.01,0,0.000485042,7e-04,2020-02-12
"10535","Iowa",2020-02-03,"Joe Biden",2020-01-28,0.25,32261,0.2220872,0.2212,NA
"10536","Iowa",2020-02-03,"Bernie Sanders",2020-01-28,0.65,44991,0.223656,0.2269,2020-04-08
"10537","Iowa",2020-02-03,"Elizabeth Warren",2020-01-28,0.08,24736,0.1369349,0.1361,2020-03-05
"10538","Iowa",2020-02-03,"Amy Klobuchar",2020-01-28,0.01,25765,0.08721887,0.088,2020-03-02
"10539","Iowa",2020-02-03,"Andrew Yang",2020-01-28,0.02,19761,0.03089887,0.0314,2020-02-11
"10540","Iowa",2020-02-03,"Pete Buttigieg",2020-01-28,0.08,37793,0.1678851,0.1662,2020-03-01
"10541","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-28,0.01,400,0.01172001,0.0109,2020-03-19
"10542","Iowa",2020-02-03,"Michael Bloomberg",2020-01-28,0.01,500,0.007403378,0.0181,2020-03-04
"10543","Iowa",2020-02-03,"Deval Patrick",2020-01-28,0.01,0,0.001539251,0.0017,2020-02-12
"10544","Iowa",2020-02-03,"Joe Biden",2020-01-29,0.27,45696,0.2184028,0.2184,NA
"10545","Iowa",2020-02-03,"Bernie Sanders",2020-01-29,0.62,51727,0.2215061,0.2228,2020-04-08
"10546","Iowa",2020-02-03,"Elizabeth Warren",2020-01-29,0.08,26592,0.1377293,0.1393,2020-03-05
"10547","Iowa",2020-02-03,"Amy Klobuchar",2020-01-29,0.01,35789,0.09247334,0.0931,2020-03-02
"10548","Iowa",2020-02-03,"Andrew Yang",2020-01-29,0.02,11068,0.03288408,0.0328,2020-02-11
"10549","Iowa",2020-02-03,"Pete Buttigieg",2020-01-29,0.09,24398,0.1660584,0.1628,2020-03-01
"10550","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-29,0.01,0,0.01254956,0.0123,2020-03-19
"10551","Iowa",2020-02-03,"Michael Bloomberg",2020-01-29,0.01,0,0.008177608,0.0096,2020-03-04
"10552","Iowa",2020-02-03,"Deval Patrick",2020-01-29,0.01,0,0.001090711,0.0014,2020-02-12
"10553","Iowa",2020-02-03,"Joe Biden",2020-01-30,0.29,32119,0.2185029,0.2187,NA
"10554","Iowa",2020-02-03,"Bernie Sanders",2020-01-30,0.61,49318,0.2216651,0.2237,2020-04-08
"10555","Iowa",2020-02-03,"Elizabeth Warren",2020-01-30,0.08,22087,0.1380708,0.1409,2020-03-05
"10556","Iowa",2020-02-03,"Amy Klobuchar",2020-01-30,0.01,32006,0.09240078,0.0929,2020-03-02
"10557","Iowa",2020-02-03,"Andrew Yang",2020-01-30,0.01,16394,0.03285106,0.0328,2020-02-11
"10558","Iowa",2020-02-03,"Pete Buttigieg",2020-01-30,0.1,25319,0.1661282,0.1602,2020-03-01
"10559","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-30,0.01,0,0.01227727,0.012,2020-03-19
"10560","Iowa",2020-02-03,"Michael Bloomberg",2020-01-30,0.01,0,0.008071592,0.0105,2020-03-04
"10561","Iowa",2020-02-03,"Deval Patrick",2020-01-30,0.01,0,0.001030111,0.0015,2020-02-12
"10562","Iowa",2020-02-03,"Joe Biden",2020-01-31,0.26,32757,0.2142027,0.2147,NA
"10563","Iowa",2020-02-03,"Bernie Sanders",2020-01-31,0.64,56000,0.2192517,0.2199,2020-04-08
"10564","Iowa",2020-02-03,"Elizabeth Warren",2020-01-31,0.07,25156,0.1415833,0.1437,2020-03-05
"10565","Iowa",2020-02-03,"Amy Klobuchar",2020-01-31,0.03,94697,0.1013302,0.1017,2020-03-02
"10566","Iowa",2020-02-03,"Andrew Yang",2020-01-31,0.02,28441,0.03576337,0.0355,2020-02-11
"10567","Iowa",2020-02-03,"Pete Buttigieg",2020-01-31,0.08,28608,0.1587017,0.155,2020-03-01
"10568","Iowa",2020-02-03,"Tulsi Gabbard",2020-01-31,0.01,0,0.01242348,0.0125,2020-03-19
"10569","Iowa",2020-02-03,"Michael Bloomberg",2020-01-31,0.01,2072,0.00819711,0.0089,2020-03-04
"10570","Iowa",2020-02-03,"Deval Patrick",2020-01-31,0.01,0,0.000802582,0.0012,2020-02-12
"10571","Iowa",2020-02-03,"Joe Biden",2020-02-01,0.24,34588,0.2140816,0.2146,NA
"10572","Iowa",2020-02-03,"Bernie Sanders",2020-02-01,0.69,72089,0.2192966,0.2199,2020-04-08
"10573","Iowa",2020-02-03,"Elizabeth Warren",2020-02-01,0.06,43694,0.1416191,0.1437,2020-03-05
"10574","Iowa",2020-02-03,"Amy Klobuchar",2020-02-01,0.03,50190,0.1013221,0.1017,2020-03-02
"10575","Iowa",2020-02-03,"Andrew Yang",2020-02-01,0.01,28952,0.03575305,0.0355,2020-02-11
"10576","Iowa",2020-02-03,"Pete Buttigieg",2020-02-01,0.08,41905,0.1586683,0.155,2020-03-01
"10577","Iowa",2020-02-03,"Tulsi Gabbard",2020-02-01,0.01,38,0.01242348,0.0125,2020-03-19
"10578","Iowa",2020-02-03,"Michael Bloomberg",2020-02-01,0.01,0,0.00820625,0.0089,2020-03-04
"10579","Iowa",2020-02-03,"Deval Patrick",2020-02-01,0.01,0,0.000802582,0.0012,2020-02-12
"10580","Iowa",2020-02-03,"Joe Biden",2020-02-02,0.25,65526,0.2091228,0.2096,NA
"10581","Iowa",2020-02-03,"Bernie Sanders",2020-02-02,0.68,103515,0.2212828,0.2218,2020-04-08
"10582","Iowa",2020-02-03,"Elizabeth Warren",2020-02-02,0.06,80481,0.1457696,0.1467,2020-03-05
"10583","Iowa",2020-02-03,"Amy Klobuchar",2020-02-02,0.01,166908,0.1002513,0.1007,2020-03-02
"10584","Iowa",2020-02-03,"Andrew Yang",2020-02-02,0.03,32770,0.03780797,0.0376,2020-02-11
"10585","Iowa",2020-02-03,"Pete Buttigieg",2020-02-02,0.08,87243,0.1566978,0.1538,2020-03-01
"10586","Iowa",2020-02-03,"Tulsi Gabbard",2020-02-02,0.01,1,0.01161263,0.0117,2020-03-19
"10587","Iowa",2020-02-03,"Michael Bloomberg",2020-02-02,0.01,6,0.01133361,0.0121,2020-03-04
"10588","Iowa",2020-02-03,"Deval Patrick",2020-02-02,0.01,0,0.001163774,0.0014,2020-02-12
"10589","Iowa",2020-02-03,"Joe Biden",2020-02-03,0.03,625028,0.2067478,0.2065,NA
"10590","Iowa",2020-02-03,"Bernie Sanders",2020-02-03,0.76,631697,0.2203938,0.2224,2020-04-08
"10591","Iowa",2020-02-03,"Elizabeth Warren",2020-02-03,0.05,561446,0.1460655,0.1445,2020-03-05
"10592","Iowa",2020-02-03,"Amy Klobuchar",2020-02-03,0.01,347474,0.1003363,0.1006,2020-03-02
"10593","Iowa",2020-02-03,"Andrew Yang",2020-02-03,0.01,126699,0.03688243,0.0372,2020-02-11
"10594","Iowa",2020-02-03,"Pete Buttigieg",2020-02-03,0.21,554948,0.1577959,0.1573,2020-03-01
"10595","Iowa",2020-02-03,"Tulsi Gabbard",2020-02-03,0.01,1327,0.01214781,0.012,2020-03-19
"10596","Iowa",2020-02-03,"Michael Bloomberg",2020-02-03,0.01,11459,0.01057345,0.0118,2020-03-04
"10597","Iowa",2020-02-03,"Deval Patrick",2020-02-03,0.01,78,0.001056973,0.0014,2020-02-12
"10598","Illinois",2020-03-17,"Joe Biden",2019-12-20,0.4,158,0.2916866,0.2935,NA
"10599","Illinois",2020-03-17,"Bernie Sanders",2019-12-20,0.27,238,0.1509254,0.1639,2020-04-08
"10600","Illinois",2020-03-17,"Elizabeth Warren",2019-12-20,0.13,240,0.1527164,0.1466,2020-03-05
"10601","Illinois",2020-03-17,"Amy Klobuchar",2019-12-20,0.04,202,0.02183582,0.033,2020-03-02
"10602","Illinois",2020-03-17,"Andrew Yang",2019-12-20,0.03,140,0.0067612,0.015,2020-02-11
"10603","Illinois",2020-03-17,"Pete Buttigieg",2019-12-20,0.14,151,0.1284627,0.1458,2020-03-01
"10604","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-20,0.01,0,0.006223879,0.0093,2020-03-19
"10605","Illinois",2020-03-17,"Joe Biden",2019-12-21,0.45,25,0.2916866,0.2935,NA
"10606","Illinois",2020-03-17,"Bernie Sanders",2019-12-21,0.29,25,0.1509254,0.1639,2020-04-08
"10607","Illinois",2020-03-17,"Elizabeth Warren",2019-12-21,0.13,0,0.1527164,0.1466,2020-03-05
"10608","Illinois",2020-03-17,"Amy Klobuchar",2019-12-21,0.05,115,0.02183582,0.033,2020-03-02
"10609","Illinois",2020-03-17,"Andrew Yang",2019-12-21,0.04,65,0.0067612,0.015,2020-02-11
"10610","Illinois",2020-03-17,"Pete Buttigieg",2019-12-21,0.14,10,0.1284627,0.1458,2020-03-01
"10611","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-21,0.01,0,0.006223879,0.0093,2020-03-19
"10612","Illinois",2020-03-17,"Joe Biden",2019-12-22,0.48,296,0.2916866,0.2935,NA
"10613","Illinois",2020-03-17,"Bernie Sanders",2019-12-22,0.27,43,0.1509254,0.1639,2020-04-08
"10614","Illinois",2020-03-17,"Elizabeth Warren",2019-12-22,0.11,26,0.1527164,0.1466,2020-03-05
"10615","Illinois",2020-03-17,"Amy Klobuchar",2019-12-22,0.04,50,0.02183582,0.033,2020-03-02
"10616","Illinois",2020-03-17,"Andrew Yang",2019-12-22,0.04,28,0.0067612,0.015,2020-02-11
"10617","Illinois",2020-03-17,"Pete Buttigieg",2019-12-22,0.12,34,0.1284627,0.1458,2020-03-01
"10618","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-22,0.01,0,0.006223879,0.0093,2020-03-19
"10619","Illinois",2020-03-17,"Joe Biden",2019-12-23,0.51,114,0.2916866,0.2939,NA
"10620","Illinois",2020-03-17,"Bernie Sanders",2019-12-23,0.26,63,0.1509254,0.1648,2020-04-08
"10621","Illinois",2020-03-17,"Elizabeth Warren",2019-12-23,0.1,52,0.1527164,0.1419,2020-03-05
"10622","Illinois",2020-03-17,"Amy Klobuchar",2019-12-23,0.04,156,0.02183582,0.0343,2020-03-02
"10623","Illinois",2020-03-17,"Andrew Yang",2019-12-23,0.03,986,0.0067612,0.0171,2020-02-11
"10624","Illinois",2020-03-17,"Pete Buttigieg",2019-12-23,0.12,54,0.1284627,0.1376,2020-03-01
"10625","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-23,0.01,0,0.006223879,0.01,2020-03-19
"10626","Illinois",2020-03-17,"Joe Biden",2019-12-24,0.51,953,0.2916866,0.2939,NA
"10627","Illinois",2020-03-17,"Bernie Sanders",2019-12-24,0.26,3,0.1509254,0.1648,2020-04-08
"10628","Illinois",2020-03-17,"Elizabeth Warren",2019-12-24,0.1,4,0.1527164,0.1419,2020-03-05
"10629","Illinois",2020-03-17,"Amy Klobuchar",2019-12-24,0.04,75,0.02183582,0.0343,2020-03-02
"10630","Illinois",2020-03-17,"Andrew Yang",2019-12-24,0.03,10,0.0067612,0.0171,2020-02-11
"10631","Illinois",2020-03-17,"Pete Buttigieg",2019-12-24,0.12,0,0.1284627,0.1376,2020-03-01
"10632","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-24,0.01,0,0.006223879,0.01,2020-03-19
"10633","Illinois",2020-03-17,"Joe Biden",2019-12-25,0.49,27,0.2916866,0.2964,NA
"10634","Illinois",2020-03-17,"Bernie Sanders",2019-12-25,0.26,5,0.1509254,0.1628,2020-04-08
"10635","Illinois",2020-03-17,"Elizabeth Warren",2019-12-25,0.1,0,0.1527164,0.1472,2020-03-05
"10636","Illinois",2020-03-17,"Amy Klobuchar",2019-12-25,0.04,50,0.02183582,0.0366,2020-03-02
"10637","Illinois",2020-03-17,"Andrew Yang",2019-12-25,0.03,7,0.0067612,0.0165,2020-02-11
"10638","Illinois",2020-03-17,"Pete Buttigieg",2019-12-25,0.12,0,0.1284627,0.135,2020-03-01
"10639","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-25,0.01,0,0.006223879,0.0102,2020-03-19
"10640","Illinois",2020-03-17,"Joe Biden",2019-12-26,0.56,190,0.2916866,0.2964,NA
"10641","Illinois",2020-03-17,"Bernie Sanders",2019-12-26,0.26,47,0.1509254,0.1628,2020-04-08
"10642","Illinois",2020-03-17,"Elizabeth Warren",2019-12-26,0.1,7,0.1527164,0.1472,2020-03-05
"10643","Illinois",2020-03-17,"Amy Klobuchar",2019-12-26,0.04,132,0.02183582,0.0366,2020-03-02
"10644","Illinois",2020-03-17,"Andrew Yang",2019-12-26,0.03,32,0.0067612,0.0165,2020-02-11
"10645","Illinois",2020-03-17,"Pete Buttigieg",2019-12-26,0.13,98,0.1284627,0.135,2020-03-01
"10646","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-26,0.01,0,0.006223879,0.0102,2020-03-19
"10647","Illinois",2020-03-17,"Joe Biden",2019-12-27,0.51,32,0.2916866,0.2964,NA
"10648","Illinois",2020-03-17,"Bernie Sanders",2019-12-27,0.27,136,0.1509254,0.1628,2020-04-08
"10649","Illinois",2020-03-17,"Elizabeth Warren",2019-12-27,0.11,23,0.1527164,0.1472,2020-03-05
"10650","Illinois",2020-03-17,"Amy Klobuchar",2019-12-27,0.04,120,0.02183582,0.0366,2020-03-02
"10651","Illinois",2020-03-17,"Andrew Yang",2019-12-27,0.03,13,0.0067612,0.0165,2020-02-11
"10652","Illinois",2020-03-17,"Pete Buttigieg",2019-12-27,0.12,16,0.1284627,0.135,2020-03-01
"10653","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-27,0.01,0,0.006223879,0.0102,2020-03-19
"10654","Illinois",2020-03-17,"Joe Biden",2019-12-28,0.49,151,0.2916866,0.2964,NA
"10655","Illinois",2020-03-17,"Bernie Sanders",2019-12-28,0.3,213,0.1509254,0.1628,2020-04-08
"10656","Illinois",2020-03-17,"Elizabeth Warren",2019-12-28,0.08,32,0.1527164,0.1472,2020-03-05
"10657","Illinois",2020-03-17,"Amy Klobuchar",2019-12-28,0.03,29,0.02183582,0.0366,2020-03-02
"10658","Illinois",2020-03-17,"Andrew Yang",2019-12-28,0.03,33,0.0067612,0.0165,2020-02-11
"10659","Illinois",2020-03-17,"Pete Buttigieg",2019-12-28,0.13,64,0.1284627,0.135,2020-03-01
"10660","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-28,0.01,0,0.006223879,0.0102,2020-03-19
"10661","Illinois",2020-03-17,"Joe Biden",2019-12-29,0.48,2,0.2916866,0.2964,NA
"10662","Illinois",2020-03-17,"Bernie Sanders",2019-12-29,0.29,13,0.1509254,0.1628,2020-04-08
"10663","Illinois",2020-03-17,"Elizabeth Warren",2019-12-29,0.12,100,0.1527164,0.1472,2020-03-05
"10664","Illinois",2020-03-17,"Amy Klobuchar",2019-12-29,0.03,5,0.02183582,0.0366,2020-03-02
"10665","Illinois",2020-03-17,"Andrew Yang",2019-12-29,0.03,14,0.0067612,0.0165,2020-02-11
"10666","Illinois",2020-03-17,"Pete Buttigieg",2019-12-29,0.13,10,0.1284627,0.135,2020-03-01
"10667","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-29,0.01,0,0.006223879,0.0102,2020-03-19
"10668","Illinois",2020-03-17,"Joe Biden",2019-12-30,0.51,50,0.2916866,0.3059,NA
"10669","Illinois",2020-03-17,"Bernie Sanders",2019-12-30,0.32,300,0.1509254,0.1642,2020-04-08
"10670","Illinois",2020-03-17,"Elizabeth Warren",2019-12-30,0.13,175,0.1527164,0.1494,2020-03-05
"10671","Illinois",2020-03-17,"Amy Klobuchar",2019-12-30,0.03,100,0.02183582,0.0387,2020-03-02
"10672","Illinois",2020-03-17,"Andrew Yang",2019-12-30,0.03,100,0.0067612,0.0156,2020-02-11
"10673","Illinois",2020-03-17,"Pete Buttigieg",2019-12-30,0.13,103,0.1284627,0.1283,2020-03-01
"10674","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-30,0.01,0,0.006223879,0.0094,2020-03-19
"10675","Illinois",2020-03-17,"Joe Biden",2019-12-31,0.51,0,0.2916866,0.3059,NA
"10676","Illinois",2020-03-17,"Bernie Sanders",2019-12-31,0.32,205,0.1509254,0.1642,2020-04-08
"10677","Illinois",2020-03-17,"Elizabeth Warren",2019-12-31,0.14,563,0.1527164,0.1494,2020-03-05
"10678","Illinois",2020-03-17,"Amy Klobuchar",2019-12-31,0.03,10,0.02183582,0.0387,2020-03-02
"10679","Illinois",2020-03-17,"Andrew Yang",2019-12-31,0.04,11,0.0067612,0.0156,2020-02-11
"10680","Illinois",2020-03-17,"Pete Buttigieg",2019-12-31,0.14,36,0.1284627,0.1283,2020-03-01
"10681","Illinois",2020-03-17,"Tulsi Gabbard",2019-12-31,0.01,0,0.006223879,0.0094,2020-03-19
"10682","Illinois",2020-03-17,"Joe Biden",2020-01-01,0.49,127,0.2916866,0.3048,NA
"10683","Illinois",2020-03-17,"Bernie Sanders",2020-01-01,0.29,251,0.1509254,0.1649,2020-04-08
"10684","Illinois",2020-03-17,"Elizabeth Warren",2020-01-01,0.16,433,0.1527164,0.1509,2020-03-05
"10685","Illinois",2020-03-17,"Amy Klobuchar",2020-01-01,0.03,102,0.02183582,0.0387,2020-03-02
"10686","Illinois",2020-03-17,"Andrew Yang",2020-01-01,0.03,972,0.0067612,0.0156,2020-02-11
"10687","Illinois",2020-03-17,"Pete Buttigieg",2020-01-01,0.11,97,0.1284627,0.1299,2020-03-01
"10688","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-01,0.01,0,0.006223879,0.0103,2020-03-19
"10689","Illinois",2020-03-17,"Joe Biden",2020-01-02,0.49,61,0.2916866,0.3048,NA
"10690","Illinois",2020-03-17,"Bernie Sanders",2020-01-02,0.32,46,0.1509254,0.1649,2020-04-08
"10691","Illinois",2020-03-17,"Elizabeth Warren",2020-01-02,0.16,38,0.1527164,0.1509,2020-03-05
"10692","Illinois",2020-03-17,"Amy Klobuchar",2020-01-02,0.03,200,0.02183582,0.0387,2020-03-02
"10693","Illinois",2020-03-17,"Andrew Yang",2020-01-02,0.03,105,0.0067612,0.0156,2020-02-11
"10694","Illinois",2020-03-17,"Pete Buttigieg",2020-01-02,0.12,40,0.1284627,0.1299,2020-03-01
"10695","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-02,0.01,0,0.006223879,0.0103,2020-03-19
"10696","Illinois",2020-03-17,"Joe Biden",2020-01-03,0.48,70,0.29168657,0.3043,NA
"10697","Illinois",2020-03-17,"Bernie Sanders",2020-01-03,0.32,35,0.15092537,0.1619,2020-04-08
"10698","Illinois",2020-03-17,"Elizabeth Warren",2020-01-03,0.15,130,0.15271642,0.146,2020-03-05
"10699","Illinois",2020-03-17,"Amy Klobuchar",2020-01-03,0.03,16,0.021835821,0.0365,2020-03-02
"10700","Illinois",2020-03-17,"Andrew Yang",2020-01-03,0.03,332,0.006761194,0.0144,2020-02-11
"10701","Illinois",2020-03-17,"Pete Buttigieg",2020-01-03,0.1,86,0.12846269,0.1293,2020-03-01
"10702","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-03,0.01,0,0.0062238806,0.0096,2020-03-19
"10703","Illinois",2020-03-17,"Joe Biden",2020-01-04,0.52,136,0.29168657,0.3043,NA
"10704","Illinois",2020-03-17,"Bernie Sanders",2020-01-04,0.34,306,0.15092537,0.1619,2020-04-08
"10705","Illinois",2020-03-17,"Elizabeth Warren",2020-01-04,0.14,366,0.15271642,0.146,2020-03-05
"10706","Illinois",2020-03-17,"Amy Klobuchar",2020-01-04,0.02,1302,0.021835821,0.0365,2020-03-02
"10707","Illinois",2020-03-17,"Andrew Yang",2020-01-04,0.04,1609,0.006761194,0.0144,2020-02-11
"10708","Illinois",2020-03-17,"Pete Buttigieg",2020-01-04,0.1,97,0.12846269,0.1293,2020-03-01
"10709","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-04,0.01,0,0.0062238806,0.0096,2020-03-19
"10710","Illinois",2020-03-17,"Joe Biden",2020-01-05,0.49,6,0.29168657,0.3043,NA
"10711","Illinois",2020-03-17,"Bernie Sanders",2020-01-05,0.34,4,0.15092537,0.1619,2020-04-08
"10712","Illinois",2020-03-17,"Elizabeth Warren",2020-01-05,0.13,1578,0.15271642,0.146,2020-03-05
"10713","Illinois",2020-03-17,"Amy Klobuchar",2020-01-05,0.02,0,0.021835821,0.0365,2020-03-02
"10714","Illinois",2020-03-17,"Andrew Yang",2020-01-05,0.03,5,0.006761194,0.0144,2020-02-11
"10715","Illinois",2020-03-17,"Pete Buttigieg",2020-01-05,0.13,106,0.12846269,0.1293,2020-03-01
"10716","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-05,0.01,0,0.0062238806,0.0096,2020-03-19
"10717","Illinois",2020-03-17,"Joe Biden",2020-01-06,0.54,414,0.2916866,0.3044,NA
"10718","Illinois",2020-03-17,"Bernie Sanders",2020-01-06,0.33,72,0.1509254,0.162,2020-04-08
"10719","Illinois",2020-03-17,"Elizabeth Warren",2020-01-06,0.13,0,0.1527164,0.1461,2020-03-05
"10720","Illinois",2020-03-17,"Amy Klobuchar",2020-01-06,0.02,28,0.02183582,0.0364,2020-03-02
"10721","Illinois",2020-03-17,"Andrew Yang",2020-01-06,0.03,406,0.0067612,0.0145,2020-02-11
"10722","Illinois",2020-03-17,"Pete Buttigieg",2020-01-06,0.14,500,0.1284627,0.1292,2020-03-01
"10723","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-06,0.01,0,0.006223879,0.0097,2020-03-19
"10724","Illinois",2020-03-17,"Joe Biden",2020-01-07,0.52,75,0.2916866,0.3082,NA
"10725","Illinois",2020-03-17,"Bernie Sanders",2020-01-07,0.33,16,0.1509254,0.1673,2020-04-08
"10726","Illinois",2020-03-17,"Elizabeth Warren",2020-01-07,0.11,101,0.1527164,0.148,2020-03-05
"10727","Illinois",2020-03-17,"Amy Klobuchar",2020-01-07,0.02,0,0.02183582,0.0375,2020-03-02
"10728","Illinois",2020-03-17,"Andrew Yang",2020-01-07,0.03,0,0.0067612,0.0141,2020-02-11
"10729","Illinois",2020-03-17,"Pete Buttigieg",2020-01-07,0.13,1,0.1284627,0.1254,2020-03-01
"10730","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-07,0.01,0,0.006223879,0.0112,2020-03-19
"10731","Illinois",2020-03-17,"Joe Biden",2020-01-08,0.5,55,0.29168657,0.3079,NA
"10732","Illinois",2020-03-17,"Bernie Sanders",2020-01-08,0.37,239,0.15092537,0.1681,2020-04-08
"10733","Illinois",2020-03-17,"Elizabeth Warren",2020-01-08,0.08,53,0.15271642,0.1555,2020-03-05
"10734","Illinois",2020-03-17,"Amy Klobuchar",2020-01-08,0.01,680,0.021835821,0.0365,2020-03-02
"10735","Illinois",2020-03-17,"Andrew Yang",2020-01-08,0.02,886,0.006761194,0.0141,2020-02-11
"10736","Illinois",2020-03-17,"Pete Buttigieg",2020-01-08,0.1,93,0.12846269,0.1239,2020-03-01
"10737","Illinois",2020-03-17,"Tulsi Gabbard",2020-01-08,0.01,0,0.0062238806,0.0122,2020-03-19
